state,number,Month
Mato Grosso,193.0,2014-7
Mato Grosso,371.0,2015-7
Mato Grosso,687.0,2016-7
Mato Grosso,1.05,2017-7
Mato Grosso,228.0,1998-8
Mato Grosso,4.355,1999-8
Mato Grosso,530.0,2000-8
Mato Grosso,2.484,2001-8
Mato Grosso,3.984,2002-8
Mato Grosso,953.0,2003-8
Mato Grosso,1.4080000000000001,2004-8
Mato Grosso,4.484,2005-8
Mato Grosso,1.129,2006-8
Mato Grosso,1.8230000000000002,2007-8
Mato Grosso,456.0,2008-8
Mato Grosso,816.0,2009-8
Mato Grosso,1.7209999999999999,2010-8
Mato Grosso,552.0,2011-8
Mato Grosso,2.951,2012-8
Mato Grosso,677.0,2013-8
Mato Grosso,312.0,2014-8
Mato Grosso,1.2930000000000001,2015-8
Mato Grosso,1.4809999999999999,2016-8
Mato Grosso,1.4880000000000002,2017-8
Mato Grosso,457.0,1998-9
Mato Grosso,2.969,1999-9
Mato Grosso,510.0,2000-9
Mato Grosso,1.383,2001-9
Mato Grosso,2.252,2002-9
Mato Grosso,1.124,2003-9
Mato Grosso,2.511,2004-9
Mato Grosso,1.87,2005-9
Mato Grosso,1.078,2006-9
Mato Grosso,4.446000000000001,2007-9
Mato Grosso,1.62,2008-9
Mato Grosso,1.146,2009-9
Mato Grosso,1.505,2010-9
Mato Grosso,1.072,2011-9
Mato Grosso,2.2640000000000002,2012-9
Mato Grosso,1.074,2013-9
Mato Grosso,365.0,2014-9
Mato Grosso,1.482,2015-9
Mato Grosso,2.383,2016-9
Mato Grosso,2.984,2017-9
Mato Grosso,576.0,1998-10
Mato Grosso,2.053,1999-10
Mato Grosso,657.0,2000-10
Mato Grosso,563.0,2001-10
Mato Grosso,2.173,2002-10
Mato Grosso,541.0,2003-10
Mato Grosso,960.0,2004-10
Mato Grosso,647.0,2005-10
Mato Grosso,244.0,2006-10
Mato Grosso,668.0,2007-10
Mato Grosso,432.0,2008-10
Mato Grosso,854.0,2009-10
Mato Grosso,597.0,2010-10
Mato Grosso,276.0,2011-10
Mato Grosso,652.0,2012-10
Mato Grosso,378.0,2013-10
Mato Grosso,581.0,2014-10
Mato Grosso,507.0,2015-10
Mato Grosso,1.2,2016-10
Mato Grosso,685.0,2017-10
Mato Grosso,306.0,1998-11
Mato Grosso,1.194,1999-11
Mato Grosso,274.0,2000-11
Mato Grosso,220.0,2001-11
Mato Grosso,1.47,2002-11
Mato Grosso,380.0,2003-11
Mato Grosso,208.0,2004-11
Mato Grosso,159.0,2005-11
Mato Grosso,83.0,2006-11
Mato Grosso,82.0,2007-11
Mato Grosso,50.0,2008-11
Mato Grosso,439.0,2009-11
Mato Grosso,259.0,2010-11
Mato Grosso,445.0,2011-11
Mato Grosso,115.0,2012-11
Mato Grosso,423.0,2013-11
Mato Grosso,190.0,2014-11
Mato Grosso,276.0,2015-11
Mato Grosso,258.0,2016-11
Mato Grosso,133.0,2017-11
Mato Grosso,100.0,1998-12
Mato Grosso,306.0,1999-12
Mato Grosso,139.0,2000-12
Mato Grosso,143.0,2001-12
Mato Grosso,376.0,2002-12
Mato Grosso,153.0,2003-12
Mato Grosso,110.0,2004-12
Mato Grosso,46.0,2005-12
Mato Grosso,18.0,2006-12
Mato Grosso,15.0,2007-12
Mato Grosso,208.0,2008-12
Mato Grosso,87.0,2009-12
Mato Grosso,276.0,2010-12
Mato Grosso,577.0,2011-12
Mato Grosso,194.0,2012-12
Mato Grosso,195.0,2013-12
Mato Grosso,84.0,2014-12
Mato Grosso,394.0,2015-12
Mato Grosso,123.0,2016-12
Minas Gerais,0.0,1998-1
Minas Gerais,36.0,1999-1
Minas Gerais,24.0,2000-1
Minas Gerais,18.0,2001-1
Minas Gerais,29.0,2002-1
Minas Gerais,37.0,2003-1
Minas Gerais,22.0,2004-1
Minas Gerais,28.0,2005-1
Minas Gerais,109.0,2006-1
Minas Gerais,91.0,2007-1
Minas Gerais,85.0,2008-1
Minas Gerais,74.0,2009-1
Minas Gerais,118.0,2010-1
Minas Gerais,61.0,2011-1
Minas Gerais,75.0,2012-1
Minas Gerais,75.0,2013-1
Minas Gerais,133.0,2014-1
Minas Gerais,147.0,2015-1
Minas Gerais,61.0,2016-1
Minas Gerais,106.0,2017-1
Minas Gerais,0.0,1998-2
Minas Gerais,112.0,1999-2
Minas Gerais,20.0,2000-2
Minas Gerais,39.0,2001-2
Minas Gerais,62.0,2002-2
Minas Gerais,126.0,2003-2
Minas Gerais,29.0,2004-2
Minas Gerais,79.0,2005-2
Minas Gerais,96.0,2006-2
Minas Gerais,71.0,2007-2
Minas Gerais,59.0,2008-2
Minas Gerais,74.0,2009-2
Minas Gerais,155.0,2010-2
Minas Gerais,111.0,2011-2
Minas Gerais,123.0,2012-2
Minas Gerais,143.0,2013-2
Minas Gerais,157.0,2014-2
Minas Gerais,84.0,2015-2
Minas Gerais,207.0,2016-2
Minas Gerais,61.0,2017-2
Minas Gerais,0.0,1998-3
Minas Gerais,13.0,1999-3
Minas Gerais,24.0,2000-3
Minas Gerais,13.0,2001-3
Minas Gerais,62.0,2002-3
Minas Gerais,81.0,2003-3
Minas Gerais,81.0,2004-3
Minas Gerais,107.0,2005-3
Minas Gerais,69.0,2006-3
Minas Gerais,155.0,2007-3
Minas Gerais,61.0,2008-3
Minas Gerais,106.0,2009-3
Minas Gerais,109.0,2010-3
Minas Gerais,67.0,2011-3
Minas Gerais,152.0,2012-3
Minas Gerais,110.0,2013-3
Minas Gerais,77.0,2014-3
Minas Gerais,80.0,2015-3
Minas Gerais,123.0,2016-3
Minas Gerais,105.0,2017-3
Minas Gerais,0.0,1998-4
Minas Gerais,27.0,1999-4
Minas Gerais,49.0,2000-4
Minas Gerais,60.0,2001-4
Minas Gerais,99.0,2002-4
Minas Gerais,215.0,2003-4
Minas Gerais,48.0,2004-4
Minas Gerais,89.0,2005-4
Minas Gerais,50.0,2006-4
Minas Gerais,35.0,2007-4
Minas Gerais,113.0,2008-4
Minas Gerais,26.0,2009-4
Minas Gerais,112.0,2010-4
Minas Gerais,66.0,2011-4
Minas Gerais,180.0,2012-4
Minas Gerais,61.0,2013-4
Minas Gerais,161.0,2014-4
Minas Gerais,109.0,2015-4
Minas Gerais,172.0,2016-4
Minas Gerais,69.0,2017-4
Minas Gerais,0.0,1998-5
Minas Gerais,51.0,1999-5
Minas Gerais,67.0,2000-5
Minas Gerais,83.0,2001-5
Minas Gerais,98.0,2002-5
Minas Gerais,75.0,2003-5
Minas Gerais,79.0,2004-5
Minas Gerais,134.0,2005-5
Minas Gerais,62.0,2006-5
Minas Gerais,124.0,2007-5
Minas Gerais,50.0,2008-5
Minas Gerais,128.0,2009-5
Minas Gerais,179.0,2010-5
Minas Gerais,151.0,2011-5
Minas Gerais,144.0,2012-5
Minas Gerais,150.0,2013-5
Minas Gerais,224.0,2014-5
Minas Gerais,114.0,2015-5
Minas Gerais,186.0,2016-5
Minas Gerais,125.0,2017-5
Minas Gerais,70.0,1998-6
Minas Gerais,132.0,1999-6
Minas Gerais,135.0,2000-6
Minas Gerais,166.0,2001-6
Minas Gerais,207.0,2002-6
Minas Gerais,245.0,2003-6
Minas Gerais,209.0,2004-6
Minas Gerais,246.0,2005-6
Minas Gerais,73.0,2006-6
Minas Gerais,184.0,2007-6
Minas Gerais,48.0,2008-6
Minas Gerais,173.0,2009-6
Minas Gerais,139.0,2010-6
Minas Gerais,304.0,2011-6
Minas Gerais,219.0,2012-6
Minas Gerais,144.0,2013-6
Minas Gerais,376.0,2014-6
Minas Gerais,200.0,2015-6
Minas Gerais,263.0,2016-6
Minas Gerais,360.0,2017-6
Minas Gerais,232.0,1998-7
Minas Gerais,318.0,1999-7
Minas Gerais,345.0,2000-7
Minas Gerais,266.0,2001-7
Minas Gerais,741.0,2002-7
Minas Gerais,407.0,2003-7
Minas Gerais,625.0,2004-7
Minas Gerais,467.0,2005-7
Minas Gerais,336.0,2006-7
Minas Gerais,446.0,2007-7
Minas Gerais,194.0,2008-7
Minas Gerais,477.0,2009-7
Minas Gerais,707.0,2010-7
Minas Gerais,801.0,2011-7
Minas Gerais,669.0,2012-7
Minas Gerais,462.0,2013-7
Minas Gerais,559.0,2014-7
Minas Gerais,288.0,2015-7
Minas Gerais,1.004,2016-7
Minas Gerais,610.0,2017-7
Minas Gerais,875.0,1998-8
Minas Gerais,1.19,1999-8
Minas Gerais,769.0,2000-8
Minas Gerais,858.0,2001-8
Minas Gerais,2.041,2002-8
Minas Gerais,1.955,2003-8
Minas Gerais,1.642,2004-8
Minas Gerais,1.0290000000000001,2005-8
Minas Gerais,959.0,2006-8
Minas Gerais,2.975,2007-8
Minas Gerais,605.0,2008-8
Minas Gerais,685.0,2009-8
Minas Gerais,3.353,2010-8
Minas Gerais,2.742,2011-8
Minas Gerais,901.0,2012-8
Minas Gerais,911.0,2013-8
Minas Gerais,1.952,2014-8
Minas Gerais,1.0590000000000002,2015-8
Minas Gerais,1.433,2016-8
Minas Gerais,2.142,2017-8
Minas Gerais,1.9809999999999999,1998-9
Minas Gerais,2.6860000000000004,1999-9
Minas Gerais,1.08,2000-9
Minas Gerais,1.597,2001-9
Minas Gerais,3.1,2002-9
Minas Gerais,7.091,2003-9
Minas Gerais,4.3389999999999995,2004-9
Minas Gerais,2.0469999999999997,2005-9
Minas Gerais,2.78,2006-9
Minas Gerais,5.088,2007-9
Minas Gerais,2.552,2008-9
Minas Gerais,1.31,2009-9
Minas Gerais,5.059,2010-9
Minas Gerais,5.978,2011-9
Minas Gerais,3.219,2012-9
Minas Gerais,1.656,2013-9
Minas Gerais,3.4539999999999997,2014-9
Minas Gerais,3.088,2015-9
Minas Gerais,2.093,2016-9
Minas Gerais,4.697,2017-9
Minas Gerais,1.093,1998-10
Minas Gerais,1.3630000000000002,1999-10
Minas Gerais,1.954,2000-10
Minas Gerais,528.0,2001-10
Minas Gerais,4.788,2002-10
Minas Gerais,5.391,2003-10
Minas Gerais,2.736,2004-10
Minas Gerais,6.546,2005-10
Minas Gerais,616.0,2006-10
Minas Gerais,3.467,2007-10
Minas Gerais,3.787,2008-10
Minas Gerais,1.013,2009-10
Minas Gerais,2.048,2010-10
Minas Gerais,1.206,2011-10
Minas Gerais,3.97,2012-10
Minas Gerais,1.2209999999999999,2013-10
Minas Gerais,4.735,2014-10
Minas Gerais,3.708,2015-10
Minas Gerais,948.0,2016-10
Minas Gerais,3.062,2017-10
Minas Gerais,32.0,1998-11
Minas Gerais,271.0,1999-11
Minas Gerais,43.0,2000-11
Minas Gerais,62.0,2001-11
Minas Gerais,417.0,2002-11
Minas Gerais,399.0,2003-11
Minas Gerais,914.0,2004-11
Minas Gerais,422.0,2005-11
Minas Gerais,59.0,2006-11
Minas Gerais,1.305,2007-11
Minas Gerais,892.0,2008-11
Minas Gerais,246.0,2009-11
Minas Gerais,82.0,2010-11
Minas Gerais,153.0,2011-11
Minas Gerais,220.0,2012-11
Minas Gerais,277.0,2013-11
Minas Gerais,398.0,2014-11
Minas Gerais,1.453,2015-11
Minas Gerais,126.0,2016-11
Minas Gerais,136.0,2017-11
Minas Gerais,21.0,1998-12
Minas Gerais,32.0,1999-12
Minas Gerais,14.0,2000-12
Minas Gerais,44.0,2001-12
Minas Gerais,225.0,2002-12
Minas Gerais,225.0,2003-12
Minas Gerais,125.0,2004-12
Minas Gerais,65.0,2005-12
Minas Gerais,32.0,2006-12
Minas Gerais,95.0,2007-12
Minas Gerais,25.0,2008-12
Minas Gerais,108.0,2009-12
Minas Gerais,105.0,2010-12
Minas Gerais,43.0,2011-12
Minas Gerais,189.0,2012-12
Minas Gerais,98.0,2013-12
Minas Gerais,155.0,2014-12
Minas Gerais,295.0,2015-12
Minas Gerais,91.0,2016-12
Pará,0.0,1998-1
Pará,87.0,1999-1
Pará,30.0,2000-1
Pará,34.0,2001-1
Pará,144.0,2002-1
Pará,900.0,2003-1
Pará,579.0,2004-1
Pará,1.768,2005-1
Pará,403.0,2006-1
Pará,467.0,2007-1
Pará,131.0,2008-1
Pará,241.0,2009-1
Pará,437.0,2010-1
Pará,108.0,2011-1
Pará,392.0,2012-1
Pará,167.0,2013-1
Pará,251.0,2014-1
Pará,725.0,2015-1
Pará,1.3219999999999998,2016-1
Pará,219.0,2017-1
Pará,0.0,1998-2
Pará,285.0,1999-2
Pará,29.0,2000-2
Pará,16.0,2001-2
Pará,120.0,2002-2
Pará,34.0,2003-2
Pará,20.0,2004-2
Pará,85.0,2005-2
Pará,49.0,2006-2
Pará,23.0,2007-2
Pará,54.0,2008-2
Pará,15.0,2009-2
Pará,102.0,2010-2
Pará,13.0,2011-2
Pará,63.0,2012-2
Pará,30.0,2013-2
Pará,37.0,2014-2
Pará,108.0,2015-2
Pará,430.0,2016-2
Pará,14.0,2017-2
Pará,0.0,1998-3
Pará,7.0,1999-3
Pará,181.0,2000-3
Pará,0.0,2001-3
Pará,14.0,2002-3
Pará,27.0,2003-3
Pará,22.0,2004-3
Pará,21.0,2005-3
Pará,10.0,2006-3
Pará,6.0,2007-3
Pará,4.0,2008-3
Pará,4.0,2009-3
Pará,110.0,2010-3
Pará,21.0,2011-3
Pará,30.0,2012-3
Pará,19.0,2013-3
Pará,34.0,2014-3
Pará,61.0,2015-3
Pará,81.0,2016-3
Pará,42.0,2017-3
Pará,0.0,1998-4
Pará,6.0,1999-4
Pará,40.0,2000-4
Pará,0.0,2001-4
Pará,11.0,2002-4
Pará,14.0,2003-4
Pará,23.0,2004-4
Pará,14.0,2005-4
Pará,2.0,2006-4
Pará,0.0,2007-4
Pará,7.0,2008-4
Pará,8.0,2009-4
Pará,22.0,2010-4
Pará,10.0,2011-4
Pará,11.0,2012-4
Pará,20.0,2013-4
Pará,27.0,2014-4
Pará,27.0,2015-4
Pará,66.0,2016-4
Pará,45.0,2017-4
Pará,0.0,1998-5
Pará,4.0,1999-5
Pará,12.0,2000-5
Pará,7.0,2001-5
Pará,18.0,2002-5
Pará,3.0,2003-5
Pará,44.0,2004-5
Pará,37.0,2005-5
Pará,0.0,2006-5
Pará,9.0,2007-5
Pará,0.0,2008-5
Pará,7.0,2009-5
Pará,57.0,2010-5
Pará,16.0,2011-5
Pará,59.0,2012-5
Pará,42.0,2013-5
Pará,70.0,2014-5
Pará,95.0,2015-5
Pará,154.0,2016-5
Pará,114.0,2017-5
Pará,58.0,1998-6
Pará,37.0,1999-6
Pará,59.0,2000-6
Pará,42.0,2001-6
Pará,149.0,2002-6
Pará,64.0,2003-6
Pará,340.0,2004-6
Pará,304.0,2005-6
Pará,78.0,2006-6
Pará,129.0,2007-6
Pará,48.0,2008-6
Pará,38.0,2009-6
Pará,94.0,2010-6
Pará,105.0,2011-6
Pará,183.0,2012-6
Pará,173.0,2013-6
Pará,319.0,2014-6
Pará,265.0,2015-6
Pará,502.0,2016-6
Pará,679.0,2017-6
Pará,638.0,1998-7
Pará,982.0,1999-7
Pará,426.0,2000-7
Pará,708.0,2001-7
Pará,772.0,2002-7
Pará,1.571,2003-7
Pará,4.436,2004-7
Pará,4.364,2005-7
Pará,615.0,2006-7
Pará,476.0,2007-7
Pará,971.0,2008-7
Pará,397.0,2009-7
Pará,1.432,2010-7
Pará,632.0,2011-7
Pará,661.0,2012-7
Pará,447.0,2013-7
Pará,825.0,2014-7
Pará,906.0,2015-7
Pará,1.579,2016-7
Pará,4.985,2017-7
Pará,6.815,1998-8
Pará,6.178,1999-8
Pará,5.484,2000-8
Pará,9.043,2001-8
Pará,15.664000000000001,2002-8
Pará,6.255,2003-8
Pará,12.812000000000001,2004-8
Pará,13.055,2005-8
Pará,7.575,2006-8
Pará,14.352,2007-8
Pará,4.435,2008-8
Pará,3.859,2009-8
Pará,18.13,2010-8
Pará,2.195,2011-8
Pará,6.9639999999999995,2012-8
Pará,2.161,2013-8
Pará,8.555,2014-8
Pará,7.912999999999999,2015-8
Pará,4.863,2016-8
Pará,11.962,2017-8
Pará,6.237,1998-9
Pará,4.419,1999-9
Pará,2.569,2000-9
Pará,6.138999999999999,2001-9
Pará,5.609,2002-9
Pará,8.447000000000001,2003-9
Pará,9.471,2004-9
Pará,9.032,2005-9
Pará,8.372,2006-9
Pará,14.59,2007-9
Pará,6.294,2008-9
Pará,6.051,2009-9
Pará,10.81,2010-9
Pará,5.185,2011-9
Pará,6.87,2012-9
Pará,3.36,2013-9
Pará,6.787000000000001,2014-9
Pará,11.068,2015-9
Pará,3.9530000000000003,2016-9
Pará,25.004,2017-9
Pará,3.665,1998-10
Pará,5.026,1999-10
Pará,4.313,2000-10
Pará,5.096,2001-10
Pará,5.189,2002-10
Pará,3.803,2003-10
Pará,4.726,2004-10
Pará,5.083,2005-10
Pará,5.9639999999999995,2006-10
Pará,2.504,2007-10
Pará,6.653,2008-10
Pará,6.3420000000000005,2009-10
Pará,3.843,2010-10
Pará,3.141,2011-10
Pará,3.714,2012-10
Pará,4.921,2013-10
Pará,6.4479999999999995,2014-10
Pará,7.781000000000001,2015-10
Pará,5.281000000000001,2016-10
Pará,7.627999999999999,2017-10
Pará,1.861,1998-11
Pará,2.682,1999-11
Pará,3.366,2000-11
Pará,4.938,2001-11
Pará,7.996,2002-11
Pará,6.195,2003-11
Pará,9.842,2004-11
Pará,4.968,2005-11
Pará,2.883,2006-11
Pará,2.89,2007-11
Pará,2.403,2008-11
Pará,10.012,2009-11
Pará,4.417,2010-11
Pará,3.043,2011-11
Pará,6.156000000000001,2012-11
Pará,3.688,2013-11
Pará,7.767,2014-11
Pará,9.642999999999999,2015-11
Pará,7.879,2016-11
Pará,9.079,2017-11
Pará,1.008,1998-12
Pará,766.0,1999-12
Pará,1.6980000000000002,2000-12
Pará,2.5639999999999996,2001-12
Pará,3.1180000000000003,2002-12
Pará,4.787,2003-12
Pará,5.507999999999999,2004-12
Pará,1.495,2005-12
Pará,1.4169999999999998,2006-12
Pará,689.0,2007-12
Pará,684.0,2008-12
Pará,2.832,2009-12
Pará,1.6119999999999999,2010-12
Pará,3.218,2011-12
Pará,1.8119999999999998,2012-12
Pará,5.513999999999999,2013-12
Pará,4.828,2014-12
Pará,6.61,2015-12
Pará,3.3,2016-12
Paraiba,0.0,1998-1
Paraiba,26.0,1999-1
Paraiba,0.0,2000-1
Paraiba,11.0,2001-1
Paraiba,5.0,2002-1
Paraiba,70.0,2003-1
Paraiba,33.0,2004-1
Paraiba,178.0,2005-1
Paraiba,83.0,2006-1
Paraiba,69.0,2007-1
Paraiba,77.0,2008-1
Paraiba,115.0,2009-1
Paraiba,46.0,2010-1
Paraiba,11.0,2011-1
Paraiba,61.0,2012-1
Paraiba,38.0,2013-1
Paraiba,75.0,2014-1
Paraiba,42.0,2015-1
Paraiba,18.0,2016-1
Paraiba,23.0,2017-1
Paraiba,0.0,1998-2
Paraiba,2.0,1999-2
Paraiba,11.0,2000-2
Paraiba,6.0,2001-2
Paraiba,18.0,2002-2
Paraiba,3.0,2003-2
Paraiba,3.0,2004-2
Paraiba,15.0,2005-2
Paraiba,7.0,2006-2
Paraiba,7.0,2007-2
Paraiba,20.0,2008-2
Paraiba,9.0,2009-2
Paraiba,15.0,2010-2
Paraiba,5.0,2011-2
Paraiba,15.0,2012-2
Paraiba,9.0,2013-2
Paraiba,6.0,2014-2
Paraiba,15.0,2015-2
Paraiba,4.0,2016-2
Paraiba,8.0,2017-2
Paraiba,0.0,1998-3
Paraiba,1.0,1999-3
Paraiba,5.0,2000-3
Paraiba,0.0,2001-3
Paraiba,3.0,2002-3
Paraiba,0.0,2003-3
Paraiba,3.0,2004-3
Paraiba,13.0,2005-3
Paraiba,4.0,2006-3
Paraiba,1.0,2007-3
Paraiba,8.0,2008-3
Paraiba,2.0,2009-3
Paraiba,16.0,2010-3
Paraiba,6.0,2011-3
Paraiba,4.0,2012-3
Paraiba,3.0,2013-3
Paraiba,18.0,2014-3
Paraiba,7.0,2015-3
Paraiba,1.0,2016-3
Paraiba,2.0,2017-3
Paraiba,0.0,1998-4
Paraiba,3.0,1999-4
Paraiba,1.0,2000-4
Paraiba,0.0,2001-4
Paraiba,1.0,2002-4
Paraiba,0.0,2003-4
Paraiba,3.0,2004-4
Paraiba,2.0,2005-4
Paraiba,0.0,2006-4
Paraiba,0.0,2007-4
Paraiba,0.0,2008-4
Paraiba,1.0,2009-4
Paraiba,2.0,2010-4
Paraiba,2.0,2011-4
Paraiba,13.0,2012-4
Paraiba,6.0,2013-4
Paraiba,8.0,2014-4
Paraiba,11.0,2015-4
Paraiba,1.0,2016-4
Paraiba,1.0,2017-4
Paraiba,0.0,1998-5
Paraiba,0.0,1999-5
Paraiba,0.0,2000-5
Paraiba,4.0,2001-5
Paraiba,1.0,2002-5
Paraiba,0.0,2003-5
Paraiba,1.0,2004-5
Paraiba,0.0,2005-5
Paraiba,0.0,2006-5
Paraiba,0.0,2007-5
Paraiba,0.0,2008-5
Paraiba,0.0,2009-5
Paraiba,10.0,2010-5
Paraiba,0.0,2011-5
Paraiba,10.0,2012-5
Paraiba,3.0,2013-5
Paraiba,1.0,2014-5
Paraiba,6.0,2015-5
Paraiba,1.0,2016-5
Paraiba,1.0,2017-5
Paraiba,3.0,1998-6
Paraiba,1.0,1999-6
Paraiba,2.0,2000-6
Paraiba,0.0,2001-6
Paraiba,1.0,2002-6
Paraiba,0.0,2003-6
Paraiba,0.0,2004-6
Paraiba,0.0,2005-6
Paraiba,0.0,2006-6
Paraiba,0.0,2007-6
Paraiba,0.0,2008-6
Paraiba,0.0,2009-6
Paraiba,3.0,2010-6
Paraiba,2.0,2011-6
Paraiba,5.0,2012-6
Paraiba,3.0,2013-6
Paraiba,1.0,2014-6
Paraiba,0.0,2015-6
Paraiba,4.0,2016-6
Paraiba,0.0,2017-6
Paraiba,0.0,1998-7
Paraiba,1.0,1999-7
Paraiba,0.0,2000-7
Paraiba,8.0,2001-7
Paraiba,8.0,2002-7
Paraiba,6.0,2003-7
Paraiba,1.0,2004-7
Paraiba,0.0,2005-7
Paraiba,1.0,2006-7
Paraiba,1.0,2007-7
Paraiba,0.0,2008-7
Paraiba,3.0,2009-7
Paraiba,7.0,2010-7
Paraiba,6.0,2011-7
Paraiba,5.0,2012-7
Paraiba,1.0,2013-7
Paraiba,9.0,2014-7
Paraiba,3.0,2015-7
Paraiba,22.0,2016-7
Paraiba,2.0,2017-7
Paraiba,3.0,1998-8
Paraiba,4.0,1999-8
Paraiba,7.0,2000-8
Paraiba,34.0,2001-8
Paraiba,38.0,2002-8
Paraiba,14.0,2003-8
Paraiba,18.0,2004-8
Paraiba,0.0,2005-8
Paraiba,3.0,2006-8
Paraiba,8.0,2007-8
Paraiba,1.0,2008-8
Paraiba,4.0,2009-8
Paraiba,9.0,2010-8
Paraiba,12.0,2011-8
Paraiba,13.0,2012-8
Paraiba,3.0,2013-8
Paraiba,30.0,2014-8
Paraiba,5.0,2015-8
Paraiba,50.0,2016-8
Paraiba,3.0,2017-8
Paraiba,50.0,1998-9
Paraiba,14.0,1999-9
Paraiba,9.0,2000-9
Paraiba,98.0,2001-9
Paraiba,63.0,2002-9
Paraiba,81.0,2003-9
Paraiba,34.0,2004-9
Paraiba,13.0,2005-9
Paraiba,27.0,2006-9
Paraiba,22.0,2007-9
Paraiba,21.0,2008-9
Paraiba,28.0,2009-9
Paraiba,37.0,2010-9
Paraiba,55.0,2011-9
Paraiba,71.0,2012-9
Paraiba,25.0,2013-9
Paraiba,51.0,2014-9
Paraiba,48.0,2015-9
Paraiba,131.0,2016-9
Paraiba,30.0,2017-9
Paraiba,179.0,1998-10
Paraiba,48.0,1999-10
Paraiba,125.0,2000-10
Paraiba,279.0,2001-10
Paraiba,193.0,2002-10
Paraiba,381.0,2003-10
Paraiba,190.0,2004-10
Paraiba,155.0,2005-10
Paraiba,135.0,2006-10
Paraiba,111.0,2007-10
Paraiba,80.0,2008-10
Paraiba,117.0,2009-10
Paraiba,150.0,2010-10
Paraiba,200.0,2011-10
Paraiba,136.0,2012-10
Paraiba,58.0,2013-10
Paraiba,70.0,2014-10
Paraiba,121.0,2015-10
Paraiba,304.0,2016-10
Paraiba,123.0,2017-10
Paraiba,46.0,1998-11
Paraiba,38.0,1999-11
Paraiba,65.0,2000-11
Paraiba,294.0,2001-11
Paraiba,238.0,2002-11
Paraiba,538.0,2003-11
Paraiba,331.0,2004-11
Paraiba,280.0,2005-11
Paraiba,215.0,2006-11
Paraiba,256.0,2007-11
Paraiba,175.0,2008-11
Paraiba,428.0,2009-11
Paraiba,451.0,2010-11
Paraiba,359.0,2011-11
Paraiba,130.0,2012-11
Paraiba,95.0,2013-11
Paraiba,111.0,2014-11
Paraiba,206.0,2015-11
Paraiba,132.0,2016-11
Paraiba,101.0,2017-11
Paraiba,51.0,1998-12
Paraiba,40.0,1999-12
Paraiba,34.0,2000-12
Paraiba,70.0,2001-12
Paraiba,163.0,2002-12
Paraiba,288.0,2003-12
Paraiba,351.0,2004-12
Paraiba,159.0,2005-12
Paraiba,196.0,2006-12
Paraiba,133.0,2007-12
Paraiba,187.0,2008-12
Paraiba,270.0,2009-12
Paraiba,65.0,2010-12
Paraiba,179.0,2011-12
Paraiba,62.0,2012-12
Paraiba,78.0,2013-12
Paraiba,62.0,2014-12
Paraiba,122.0,2015-12
Paraiba,8.0,2016-12
Paraiba,0.0,1998-1
Paraiba,7.0,1999-1
Paraiba,49.0,2000-1
Paraiba,32.0,2001-1
Paraiba,47.0,2002-1
Paraiba,109.0,2003-1
Paraiba,88.0,2004-1
Paraiba,55.0,2005-1
Paraiba,78.0,2006-1
Paraiba,11.0,2007-1
Paraiba,35.0,2008-1
Paraiba,35.0,2009-1
Paraiba,18.0,2010-1
Paraiba,35.0,2011-1
Paraiba,31.0,2012-1
Paraiba,28.0,2013-1
Paraiba,86.0,2014-1
Paraiba,120.0,2015-1
Paraiba,113.0,2016-1
Paraiba,55.0,2017-1
Paraiba,0.0,1998-2
Paraiba,22.0,1999-2
Paraiba,67.0,2000-2
Paraiba,8.0,2001-2
Paraiba,24.0,2002-2
Paraiba,46.0,2003-2
Paraiba,42.0,2004-2
Paraiba,77.0,2005-2
Paraiba,60.0,2006-2
Paraiba,32.0,2007-2
Paraiba,38.0,2008-2
Paraiba,21.0,2009-2
Paraiba,46.0,2010-2
Paraiba,8.0,2011-2
Paraiba,40.0,2012-2
Paraiba,9.0,2013-2
Paraiba,52.0,2014-2
Paraiba,58.0,2015-2
Paraiba,31.0,2016-2
Paraiba,60.0,2017-2
Paraiba,0.0,1998-3
Paraiba,40.0,1999-3
Paraiba,52.0,2000-3
Paraiba,12.0,2001-3
Paraiba,18.0,2002-3
Paraiba,76.0,2003-3
Paraiba,83.0,2004-3
Paraiba,84.0,2005-3
Paraiba,56.0,2006-3
Paraiba,54.0,2007-3
Paraiba,43.0,2008-3
Paraiba,57.0,2009-3
Paraiba,22.0,2010-3
Paraiba,21.0,2011-3
Paraiba,55.0,2012-3
Paraiba,18.0,2013-3
Paraiba,42.0,2014-3
Paraiba,55.0,2015-3
Paraiba,63.0,2016-3
Paraiba,43.0,2017-3
Paraiba,0.0,1998-4
Paraiba,39.0,1999-4
Paraiba,51.0,2000-4
Paraiba,43.0,2001-4
Paraiba,84.0,2002-4
Paraiba,130.0,2003-4
Paraiba,68.0,2004-4
Paraiba,22.0,2005-4
Paraiba,49.0,2006-4
Paraiba,14.0,2007-4
Paraiba,62.0,2008-4
Paraiba,80.0,2009-4
Paraiba,71.0,2010-4
Paraiba,38.0,2011-4
Paraiba,38.0,2012-4
Paraiba,72.0,2013-4
Paraiba,38.0,2014-4
Paraiba,83.0,2015-4
Paraiba,167.0,2016-4
Paraiba,77.0,2017-4
Paraiba,0.0,1998-5
Paraiba,57.0,1999-5
Paraiba,43.0,2000-5
Paraiba,26.0,2001-5
Paraiba,65.0,2002-5
Paraiba,115.0,2003-5
